contact_id,txn_id,txn_date,product_id,touch_type
351084129,422906256,4/15/15,VSGAX,Email
107095185,422906257,11/21/15,OTCFX,Web Visit
359907107,422906258,3/30/15,VFIJX,Email
477479679,422906259,1/25/16,FSEMX,Web Visit
427462812,422906260,7/2/15,PRHSX,Email
364225618,422906261,3/13/15,SGENX,Web Visit
834083479,422906262,5/19/15,VWIGX,Call
246761132,422906263,3/31/15,FUSVX,Web Visit
464371923,422906264,1/10/16,VFSTX,Call
881361700,422906265,2/22/15,ABALX,Web Visit
183704568,422906266,1/19/15,TWGTX,Email
628046952,422906267,6/26/15,MLPDX,Email
806873388,422906268,6/17/15,AMRMX,Visit
126568443,422906269,11/4/15,FCNKX,Web Visit
434039789,422906270,1/30/16,FKTFX,Call
307114736,422906271,10/17/15,VBMPX,Email
650522358,422906272,1/3/16,PRNHX,Call
583149709,422906273,1/18/15,VCAIX,Visit
109704919,422906274,1/10/15,ANWPX,Email
625986033,422906275,2/5/15,VTSAX,Visit
267706090,422906276,6/12/15,JAOSX,Web Visit
158639435,422906277,12/7/15,JNBAX,Email
191805263,422906278,11/25/15,TIBCX,Call
100369126,422906279,7/7/15,USAWX,Web Visit
986116912,422906280,12/2/15,FMCSX,Visit
329063678,422906281,7/19/15,PTTRX,Call
993123719,422906282,1/4/15,JANDX,Email
666317964,422906283,1/1/16,DODBX,Email
324505842,422906284,2/14/16,VWNFX,Call
768845557,422906285,12/3/15,RERCX,Email
151311077,422906286,8/7/15,POSKX,Visit
878972646,422906287,11/18/15,FLVCX,Email
562775147,422906288,4/29/15,FSCHX,Visit
339397353,422906289,8/14/15,PRSCX,Email
162893331,422906290,12/18/15,TEGBX,Call
935806506,422906291,12/5/15,FRSTX,Web Visit
809492881,422906292,1/13/15,FKTIX,Web Visit
240136627,422906293,3/8/16,VEURX,Web Visit
149570964,422906294,12/28/15,VMLUX,Email
504966553,422906295,3/3/16,VIFSX,Email
441161748,422906296,2/18/15,OAKIX,Web Visit
183729880,422906297,1/22/16,PRRIX,Call
871166722,422906298,4/14/15,VSEQX,Call
320902182,422906299,9/19/15,TIBCX,Web Visit
581074046,422906300,6/27/15,VTIVX,Email
141951875,422906301,1/19/15,VEMAX,Visit
345195359,422906302,11/21/15,FFFDX,Email
128673487,422906303,6/6/15,SWPPX,Call
173029968,422906304,11/15/15,VTRIX,Email
154547806,422906305,1/12/15,TEDIX,Visit
155813757,422906306,8/29/15,ORNAX,Email
101220316,422906307,1/1/15,PTTCX,Visit
397655830,422906308,12/5/15,VTWNX,Call
362369638,422906309,8/21/15,RPSIX,Call
285651606,422906310,5/4/15,FKUTX,Visit
226575053,422906311,1/31/15,VSGAX,Email
506313192,422906312,7/6/15,FSELX,Email
787287334,422906313,12/19/15,PRPFX,Email
352256828,422906314,6/3/15,TRLGX,Visit
477121196,422906315,1/4/15,STFGX,Call
478509280,422906316,10/10/15,VBMFX,Email
109704919,422906317,1/8/15,TRRGX,Call
123122923,422906318,3/12/15,FSDAX,Visit
505938488,422906319,1/19/16,IFACX,Call
130461915,422906320,10/31/15,POSKX,Visit
102451190,422906321,2/16/15,TEGBX,Email
491060423,422906322,5/1/15,VGTSX,Web Visit
913993762,422906323,1/12/15,ANWPX,Call
721594608,422906324,1/13/15,FBGRX,Visit
861296397,422906325,3/19/15,LSBRX,Visit
379822284,422906326,12/11/15,LALDX,Web Visit
386882013,422906327,7/1/15,PRPFX,Email
987713509,422906328,2/1/16,TPINX,Web Visit
454007149,422906329,1/21/16,FBALX,Email
155780168,422906330,3/22/15,PVOYX,Email
578982984,422906331,5/15/15,VFIAX,Email
550831232,422906332,2/19/15,VSCIX,Call
553535292,422906333,1/2/16,FHKCX,Call
492880922,422906334,12/29/15,USAUX,Call
635160197,422906335,12/15/15,FRDPX,Visit
447978735,422906336,1/20/16,FARCX,Email
388766548,422906337,5/1/15,CAIBX,Visit
554731205,422906338,9/30/15,TRRJX,Visit
199703349,422906339,6/6/15,FIGRX,Email
266536832,422906340,10/11/15,FSESX,Visit
829160069,422906341,12/25/15,LAFFX,Web Visit
660345259,422906342,3/28/15,FARCX,Visit
627500661,422906343,3/8/16,FIGRX,Web Visit
122012970,422906344,8/27/15,VEIRX,Email
329063678,422906345,3/14/16,VWINX,Call
419350647,422906346,2/18/15,FFRHX,Web Visit
193946437,422906347,11/9/15,VTIAX,Email
914589119,422906348,12/19/15,VFIFX,Web Visit
303128422,422906349,9/19/15,VFIFX,Web Visit
304092905,422906350,6/11/15,TWHIX,Web Visit
324799423,422906351,10/1/15,PRGFX,Call
230114389,422906352,7/13/15,VFICX,Web Visit
209749413,422906353,9/3/15,JNGLX,Visit
254942890,422906354,8/18/15,VMRGX,Call
562389282,422906355,6/19/15,MLPDX,Visit
768666417,422906356,4/28/15,VEXAX,Web Visit
108977955,422906357,4/9/15,FFNOX,Visit
539464041,422906358,3/29/16,FSIVX,Call
508733186,422906359,5/4/15,VAFAX,Call
225243521,422906360,4/3/15,VWILX,Visit
409638900,422906361,6/18/15,FMAGX,Web Visit
147103206,422906362,8/19/15,JABAX,Call
463767940,422906363,11/14/15,CWGIX,Call
160239858,422906364,8/19/15,ACRNX,Email
341185629,422906365,1/27/15,VPCCX,Email
546320812,422906366,3/25/15,VHDYX,Email
429040987,422906367,11/4/15,FSCRX,Visit
799357106,422906368,2/19/16,BERIX,Visit
277299216,422906369,2/29/16,VWELX,Web Visit
533621181,422906370,10/23/15,VASGX,Visit
379809240,422906371,1/29/15,VGHAX,Email
333979140,422906372,9/24/15,LEXCX,Call
106377900,422906373,2/28/15,TGLDX,Visit
701856633,422906374,4/30/15,FKUTX,Web Visit
773172271,422906375,2/20/15,VMLUX,Call
176998191,422906376,11/28/15,PONAX,Web Visit
908518085,422906377,10/27/15,PRWAX,Visit
222663308,422906378,8/24/15,VWIUX,Call
587362927,422906379,6/11/15,VUSTX,Web Visit
901185437,422906380,5/6/15,VEMPX,Call
360757493,422906381,9/10/15,TOLLX,Email
766338645,422906382,9/28/15,VWNDX,Email
319806669,422906383,9/29/15,TOLLX,Email
933072611,422906384,3/4/15,MMUFX,Email
449991402,422906385,2/1/15,FBGRX,Call
738491692,422906386,2/21/16,MFLDX,Visit
107234445,422906387,5/7/15,SHRAX,Call
317158875,422906388,8/28/15,FDESX,Call
356082397,422906389,2/18/15,TGBAX,Web Visit
145912060,422906390,2/9/15,FPHAX,Web Visit
604281465,422906391,12/31/15,VSGAX,Web Visit
243642241,422906392,1/4/15,VBTIX,Visit
110624671,422906393,6/6/15,VSEQX,Email
572907869,422906394,11/25/15,FDGFX,Web Visit
176843975,422906395,9/30/15,VSCGX,Email
874698641,422906396,8/21/15,VBILX,Email
235774251,422906397,3/23/15,VEURX,Web Visit
441972657,422906398,2/5/15,FKGRX,Email
155715831,422906399,5/8/15,FFFDX,Email
714214882,422906400,4/25/15,VSGAX,Visit
377702542,422906401,3/23/15,VHDYX,Email
432059060,422906402,3/4/16,VTENX,Call
287164790,422906403,1/28/15,MCHFX,Email
967363356,422906404,11/11/15,VWEAX,Call
868013310,422906405,10/26/15,PTTDX,Call
555253808,422906406,2/16/16,USSPX,Web Visit
817499218,422906407,2/20/15,ODVYX,Email
702414107,422906408,12/31/15,VEIRX,Visit
400306133,422906409,2/24/16,TRRHX,Web Visit
245489093,422906410,3/16/16,NAESX,Web Visit
315470755,422906411,4/1/15,FARCX,Visit
700235175,422906412,9/11/15,PRFDX,Visit
904334786,422906413,5/21/15,MLPDX,Email
377536813,422906414,1/7/16,FSCHX,Email
260289821,422906415,3/7/15,VBMPX,Email
148290871,422906416,9/4/15,VFSTX,Web Visit
120714649,422906417,2/16/16,PREMX,Visit
452393116,422906418,2/27/15,TOLLX,Email
607561635,422906419,3/16/16,PTTDX,Web Visit
125614247,422906420,2/27/16,SWHFX,Email
568122092,422906421,5/5/15,VWUSX,Email
467057333,422906422,1/8/16,SHSAX,Email
595129675,422906423,8/24/15,ACSTX,Visit
316710298,422906424,9/3/15,VDIGX,Call
671101318,422906425,2/13/15,VIEIX,Call
105988952,422906426,11/22/15,FRDPX,Web Visit
101542435,422906427,6/19/15,FKINX,Visit
234163542,422906428,11/5/15,TRRKX,Call
325587153,422906429,1/28/16,VASIX,Call
179245236,422906430,2/9/15,USIBX,Call
293390055,422906431,1/14/15,BERIX,Web Visit
137515776,422906432,6/1/15,TWEIX,Visit
636624264,422906433,10/1/15,VFORX,Visit
359494063,422906434,3/7/16,CGMRX,Call
751108581,422906435,1/4/15,VBINX,Web Visit
324799373,422906436,8/9/15,VASGX,Call
391010548,422906437,7/9/15,FSDIX,Visit
639379446,422906438,10/7/15,PGNAX,Visit
614991639,422906439,7/12/15,FSIVX,Email
500489683,422906440,4/27/15,VEMPX,Visit
259600638,422906441,4/13/15,VMRGX,Email
522525982,422906442,11/28/15,VHCAX,Call
510505275,422906443,1/31/15,CAIBX,Web Visit
425628444,422906444,10/9/15,ABALX,Call
130478615,422906445,3/29/16,FSCSX,Visit
910312868,422906446,1/28/16,VCVLX,Email
117843701,422906447,12/26/15,VWIAX,Visit
535896506,422906448,3/25/16,FGCKX,Call
262126989,422906449,12/24/15,TWCUX,Web Visit
343233590,422906450,6/22/15,VMCPX,Call
185885044,422906451,11/4/15,VWESX,Email
764515688,422906452,4/28/15,PRHSX,Email
123475578,422906453,11/19/15,MMUFX,Call
210661733,422906454,1/9/15,VCAIX,Visit
484462160,422906455,1/23/15,VBIAX,Email
758803216,422906456,1/9/15,GLRBX,Web Visit
394874352,422906457,12/7/15,VSCIX,Email
367343143,422906458,7/15/15,ORNAX,Call
690764336,422906459,4/7/15,POGRX,Visit
793733593,422906460,9/24/15,FPURX,Visit
488148906,422906461,10/20/15,VPCCX,Visit
578140487,422906462,1/11/15,FSCHX,Web Visit
602060324,422906463,12/23/15,FFFEX,Web Visit
507429981,422906464,3/23/15,CSRSX,Web Visit
118131512,422906465,9/14/15,VCVLX,Visit
454356069,422906466,11/15/15,FARCX,Email
334883760,422906467,7/21/15,RIDEX,Web Visit
210705026,422906468,3/31/16,FFFHX,Web Visit
458179785,422906469,12/15/15,PRSVX,Visit
433331800,422906470,2/10/15,LMVTX,Call
454590940,422906471,8/18/15,FKTIX,Call
708269415,422906472,3/1/16,FDIVX,Web Visit
537391139,422906473,2/10/15,PRBLX,Call
104110489,422906474,9/20/15,PRGTX,Email
897380659,422906475,5/25/15,MSIGX,Email
310304529,422906476,7/11/15,VFINX,Visit
918002783,422906477,5/2/15,FHKCX,Web Visit
203129318,422906478,11/2/15,MCHFX,Call
250762419,422906479,5/23/15,JABAX,Web Visit
397926131,422906480,6/6/15,VTIAX,Visit
594230020,422906481,3/5/15,NAESX,Visit
937019372,422906482,12/19/15,JABAX,Email
216920711,422906483,3/16/15,FGMNX,Call
631493131,422906484,7/12/15,TBGVX,Web Visit
496107881,422906485,6/2/15,FBSOX,Call
417746212,422906486,3/30/16,TRBCX,Call
907854387,422906487,7/2/15,VIMAX,Web Visit
312252000,422906488,4/2/15,PRHSX,Call
400936046,422906489,7/15/15,VISVX,Call
122829791,422906490,12/14/15,NHMAX,Email
756323815,422906491,1/10/16,RERCX,Web Visit
160135920,422906492,3/27/15,NHMAX,Email
115754774,422906493,11/13/15,FSNGX,Web Visit
805882044,422906494,10/3/15,VINEX,Web Visit
181238976,422906495,3/9/15,FSICX,Web Visit
126648335,422906496,8/27/15,VIGIX,Visit
353420403,422906497,3/9/15,FKTFX,Email
284474947,422906498,10/19/15,RMUNX,Web Visit
118982562,422906499,1/15/16,VIIIX,Visit
278438729,422906500,7/16/15,ANEFX,Call
727834088,422906501,12/26/15,FSUTX,Call
207761862,422906502,10/4/15,OSTIX,Call
753626287,422906503,1/6/15,VEXAX,Call
471439830,422906504,7/22/15,GASFX,Email
891367719,422906505,9/17/15,OTCFX,Visit
132541363,422906506,9/9/15,VEIRX,Visit
570798658,422906507,2/17/15,YACKX,Visit
260272174,422906508,3/8/15,TAREX,Web Visit
918517151,422906509,10/28/15,GWPAX,Call
449432278,422906510,1/31/15,MDLOX,Email
386527790,422906511,5/17/15,VIPSX,Web Visit
429548289,422906512,5/13/15,PRASX,Visit
231678321,422906513,2/3/16,FSEVX,Email
282595502,422906514,8/26/15,VEMAX,Visit
144612874,422906515,5/21/15,SHRAX,Web Visit
350583390,422906516,10/7/15,VBILX,Visit
424775325,422906517,9/25/15,FFFEX,Web Visit
363358757,422906518,5/23/15,MCLOX,Call
453130568,422906519,3/12/15,BERIX,Visit
763230736,422906520,8/7/15,ACSTX,Web Visit
393851918,422906521,2/13/16,VGPMX,Email
659921365,422906522,11/18/15,PRRIX,Call
183860705,422906523,12/23/15,FSNGX,Call
123037893,422906524,3/17/15,ODMAX,Email
104427691,422906525,3/20/15,PGNAX,Email
592569977,422906526,2/23/16,DODGX,Call
579049371,422906527,9/16/15,VUSTX,Web Visit
189319574,422906528,7/1/15,FMCSX,Call
613807673,422906529,2/21/16,PRIDX,Web Visit
285344314,422906530,8/2/15,VHDYX,Visit
109433753,422906531,5/7/15,VTTVX,Call
124544575,422906532,3/17/16,SNXFX,Call
253617321,422906533,6/5/15,VTTHX,Email
494527461,422906534,8/7/15,VSIAX,Email
441499942,422906535,8/22/15,MDDVX,Web Visit
404139432,422906536,12/8/15,VEMPX,Web Visit
197811504,422906537,2/26/16,LDLAX,Web Visit
169938990,422906538,11/18/15,KAUFX,Web Visit
564515810,422906539,6/21/15,AMCPX,Email
878984326,422906540,1/6/16,ACSTX,Visit
701130412,422906541,8/23/15,DODIX,Email
937019372,422906542,3/12/16,AGTHX,Web Visit
105972928,422906543,11/10/15,PENNX,Call
261991298,422906544,11/3/15,RPMGX,Visit
389832339,422906545,6/4/15,PRSCX,Web Visit
572049617,422906546,10/2/15,TRBCX,Call
440171054,422906547,2/22/16,AMECX,Call
407958177,422906548,12/21/15,TEMWX,Visit
227863235,422906549,8/9/15,FAGIX,Web Visit
494426729,422906550,5/28/15,SHRAX,Web Visit
445705106,422906551,9/12/15,VTABX,Visit
931881058,422906552,2/16/15,VTTHX,Call
185441930,422906553,10/25/15,VIMSX,Call
441782072,422906554,2/22/16,PRWAX,Web Visit
238477582,422906555,12/23/15,VGPMX,Call
970487047,422906556,3/15/16,MMUFX,Email
488214431,422906557,1/14/16,SMMIX,Email
380122042,422906558,2/7/16,FASIX,Call
436370413,422906559,10/30/15,VSMGX,Web Visit
464665151,422906560,1/8/16,MLPAX,Web Visit
126078291,422906561,9/24/15,VFIDX,Web Visit
525409589,422906562,5/15/15,TRBCX,Email
404739727,422906563,7/16/15,FSMVX,Web Visit
124544575,422906564,11/12/15,SWTSX,Visit
103477259,422906565,11/7/15,OTCFX,Visit
613200645,422906566,1/20/15,FSUTX,Web Visit
282922455,422906567,11/26/15,PRHYX,Web Visit
269824403,422906568,3/5/16,FDESX,Call
814487916,422906569,1/2/15,MAMAX,Visit
540024166,422906570,2/16/16,ABALX,Web Visit
104179624,422906571,4/19/15,FSESX,Web Visit
862243263,422906572,11/7/15,PRFDX,Visit
685791330,422906573,3/19/15,ICPAX,Email
521212984,422906574,1/1/16,VWILX,Visit
370642027,422906575,12/13/15,FLATX,Email
392431639,422906576,10/26/15,LAFFX,Visit
847189205,422906577,1/12/16,TWHIX,Call
895705746,422906578,2/20/16,SHSAX,Call
375550508,422906579,9/15/15,FSCHX,Visit
323103175,422906580,2/23/15,VWITX,Call
450041022,422906581,8/10/15,AIVSX,Visit
963321496,422906582,3/14/15,PRUAX,Email
202227529,422906583,3/28/15,VTIAX,Visit
324516208,422906584,5/23/15,FLMVX,Web Visit
900360821,422906585,2/13/15,FRSTX,Visit
419903649,422906586,4/29/15,VWUSX,Web Visit
256200942,422906587,1/4/16,FRESX,Web Visit
644741577,422906588,3/11/16,SGENX,Call
129891111,422906589,7/21/15,VFORX,Call
650978535,422906590,12/31/15,TGLDX,Call
145355804,422906591,1/26/15,AMRMX,Email
409242729,422906592,2/23/16,SPHIX,Web Visit
130162471,422906593,4/15/15,GSZIX,Email
414959433,422906594,4/6/15,TRRBX,Call
266371288,422906595,5/12/15,FSAGX,Web Visit
125466214,422906596,10/24/15,FSTVX,Email
110267729,422906597,2/10/16,VTINX,Call
424834695,422906598,12/1/15,TRRKX,Visit
818938570,422906599,6/16/15,RIDEX,Web Visit
230274132,422906600,4/29/15,FARCX,Visit
600648981,422906601,2/2/15,FUSEX,Email
310247111,422906602,8/15/15,TBGVX,Visit
305188824,422906603,6/25/15,VSMAX,Email
153655132,422906604,1/2/16,VFSTX,Email
562905361,422906605,3/22/15,VGSTX,Email
392163390,422906606,12/17/15,VIFSX,Email
144476990,422906607,5/18/15,VWUSX,Visit
230417842,422906608,1/24/15,VSMAX,Web Visit
407792073,422906609,7/29/15,USBSX,Visit
780524516,422906610,1/22/16,VBMPX,Web Visit
624917860,422906611,11/19/15,FSIVX,Visit
573623322,422906612,2/7/15,GSZIX,Visit
474010230,422906613,1/29/15,PVOYX,Email
132885945,422906614,1/8/16,SWPPX,Visit
775430652,422906615,10/14/15,VSEQX,Call
480300962,422906616,10/11/15,VSMGX,Email
773188878,422906617,1/24/16,PIMIX,Email
447113992,422906618,3/2/15,MDDVX,Visit
880495918,422906619,4/1/15,FSEVX,Web Visit
377841122,422906620,12/27/15,GAUCX,Email
148717340,422906621,1/29/16,FSMVX,Web Visit
189074864,422906622,4/9/15,VCVLX,Visit
251776711,422906623,3/25/16,VHCOX,Web Visit
236142628,422906624,7/18/15,ARTIX,Call
343731641,422906625,12/15/15,FSRPX,Visit
113478837,422906626,5/12/15,PTTRX,Visit
811942761,422906627,11/6/15,RERCX,Email
276091556,422906628,8/6/15,VSCGX,Web Visit
355951133,422906629,6/18/15,FMILX,Email
577630856,422906630,3/16/15,PRDGX,Call
234351218,422906631,11/2/15,FFFGX,Visit
264659771,422906632,3/8/16,GFACX,Web Visit
517316003,422906633,7/4/15,FFFEX,Web Visit
514411115,422906634,11/10/15,TOLLX,Visit
955415014,422906635,11/7/15,TRRHX,Email
503204237,422906636,8/1/15,STFGX,Email
129856492,422906637,8/25/15,LDLAX,Visit
278489278,422906638,6/5/15,ACSTX,Call
212903538,422906639,2/1/15,FASIX,Call
806810960,422906640,7/17/15,FKUTX,Email
117898341,422906641,11/30/15,VDAIX,Web Visit
555667789,422906642,1/18/15,SEQUX,Web Visit
815287024,422906643,4/19/15,FLPSX,Web Visit
388085129,422906644,5/23/15,SWPPX,Call
853939488,422906645,9/4/15,FTBFX,Email
259041715,422906646,2/20/15,FDCAX,Call
219049826,422906647,7/14/15,LEXCX,Email
212000487,422906648,11/15/15,VFSTX,Visit
735897172,422906649,2/10/15,VIEIX,Call
113207630,422906650,7/3/15,FSDAX,Web Visit
232602383,422906651,12/25/15,MALOX,Call
150847068,422906652,7/11/15,THOPX,Web Visit
174374917,422906653,6/29/15,VWNAX,Web Visit
405804158,422906654,1/22/16,FDFAX,Email
832452861,422906655,1/16/15,TGBAX,Email
372824304,422906656,4/29/15,FSTVX,Web Visit
179763183,422906657,3/19/16,VITPX,Visit
225496446,422906658,3/3/16,VPCCX,Call
565521356,422906659,4/20/15,VFORX,Email
149265247,422906660,2/1/16,FFFEX,Email
258355212,422906661,1/18/15,PRNHX,Web Visit
200741639,422906662,1/26/16,PRBLX,Web Visit
338672761,422906663,3/26/16,GLRBX,Email
783621529,422906664,3/17/15,PRFDX,Call
860639511,422906665,6/29/15,VDAIX,Web Visit
558359083,422906666,4/3/15,VGPMX,Web Visit
533198449,422906667,3/23/15,JATTX,Email
179763183,422906668,4/2/15,VEIPX,Call
188261423,422906669,6/25/15,MFLDX,Call
783348721,422906670,2/21/15,USAIX,Visit
124207647,422906671,2/7/15,VBIIX,Email
515978452,422906672,2/23/16,FMCSX,Call
475351431,422906673,11/22/15,NHMAX,Email
942720582,422906674,8/19/15,YACKX,Email
404448506,422906675,7/28/15,SGIIX,Visit
467568544,422906676,6/5/15,MMUFX,Web Visit
421794650,422906677,7/21/15,VBTIX,Web Visit
405726613,422906678,9/7/15,OGBCX,Visit
106736075,422906679,3/21/15,TRBCX,Web Visit
241378468,422906680,8/19/15,FGMNX,Web Visit
353797140,422906681,1/16/15,KAUFX,Web Visit
318611244,422906682,9/22/15,VSEQX,Visit
156732616,422906683,1/31/16,VBIIX,Visit
655118192,422906684,10/25/15,VSIAX,Email
111583209,422906685,1/7/16,JNBCX,Call
252221760,422906686,8/10/15,HSCSX,Call
564708825,422906687,9/17/15,PRESX,Visit
185772106,422906688,3/28/16,VDIGX,Visit
292455358,422906689,3/2/15,FSMVX,Visit
453902107,422906690,6/23/15,FFFFX,Web Visit
587901535,422906691,3/25/15,PGRWX,Call
604273434,422906692,5/7/15,FSUTX,Web Visit
340802889,422906693,1/19/15,OAKLX,Call
398085183,422906694,12/13/15,FDFFX,Call
677805394,422906695,1/30/16,VWILX,Web Visit
566311094,422906696,1/19/15,VIEIX,Call
733030618,422906697,2/13/15,FBIOX,Visit
277158443,422906698,3/28/16,PRGTX,Visit
429417437,422906699,7/24/15,USSPX,Email
208446377,422906700,2/9/16,OAKLX,Email
179990582,422906701,9/12/15,VEURX,Email
199586222,422906702,2/12/16,USATX,Web Visit
313170428,422906703,2/21/15,GENIX,Web Visit
708153695,422906704,7/28/15,VSGAX,Email
427810365,422906705,8/1/15,VWEHX,Email
813819605,422906706,4/27/15,PAAIX,Visit
961923409,422906707,9/12/15,AKREX,Call
208096153,422906708,9/6/15,VIGIX,Visit
480271896,422906709,7/12/15,CSRSX,Email
718733705,422906710,8/9/15,FKTIX,Visit
260300213,422906711,8/16/15,VGTSX,Email
765770660,422906712,10/20/15,FKUTX,Email
171945594,422906713,9/17/15,OAKBX,Call
704468297,422906714,1/29/16,VBTIX,Web Visit
134894291,422906715,8/7/15,MCLOX,Visit
753591334,422906716,11/3/15,VWEAX,Email
106743204,422906717,10/7/15,VMCPX,Visit
417149557,422906718,8/29/15,LZEMX,Email
375233399,422906719,7/6/15,FPHAX,Call
417554047,422906720,6/5/15,FSMVX,Visit
200434435,422906721,10/15/15,LEXCX,Email
880660483,422906722,7/19/15,GAUCX,Visit
993225686,422906723,7/23/15,OAKLX,Call
156529308,422906724,12/4/15,VFIFX,Web Visit
609458447,422906725,2/23/16,FSENX,Call
951352030,422906726,10/25/15,PRIDX,Visit
248236958,422906727,5/18/15,GABUX,Call
102628439,422906728,4/18/15,FGCKX,Web Visit
994898633,422906729,1/22/16,PTTRX,Web Visit
402693355,422906730,3/25/15,VGHAX,Call
685780901,422906731,12/23/15,TWEIX,Web Visit
430917710,422906732,2/8/15,VWITX,Call
592683576,422906733,3/3/16,VGHCX,Visit
164528240,422906734,5/23/15,DODGX,Call
205629941,422906735,1/26/15,CSRSX,Web Visit
302625145,422906736,10/18/15,TPINX,Call
592569977,422906737,1/27/15,FSAGX,Visit
320501788,422906738,11/8/15,TRRKX,Web Visit
478102420,422906739,4/1/15,VWUSX,Email
483586164,422906740,12/21/15,VINEX,Visit
236056330,422906741,1/14/16,PGRWX,Email
249941791,422906742,9/15/15,VISGX,Call
350212858,422906743,5/15/15,VIIIX,Visit
694892272,422906744,1/29/16,FSEMX,Email
631348818,422906745,3/20/16,VTINX,Email
165638407,422906746,2/16/16,RPSIX,Call
392885974,422906747,10/17/15,VBTLX,Call
286778921,422906748,2/6/15,FPHAX,Visit
336372531,422906749,11/16/15,FFFEX,Email
374013079,422906750,3/13/15,VFORX,Visit
721594608,422906751,7/9/15,FDFAX,Email
455555068,422906752,5/18/15,VTMSX,Visit
666641604,422906753,7/28/15,VBIAX,Visit
255788374,422906754,1/14/16,GLRBX,Email
875782722,422906755,1/10/15,FGRIX,Call
110379130,422906756,2/12/16,POSKX,Email
226251048,422906757,11/27/15,FLCSX,Call
753591334,422906758,6/17/15,WASAX,Web Visit
436957475,422906759,1/7/15,VCAIX,Visit
488148906,422906760,3/24/16,ANWPX,Call
168039676,422906761,4/1/15,MAGWX,Visit
114104927,422906762,2/26/16,CWGIX,Web Visit
481276950,422906763,7/16/15,FDIVX,Email
847721543,422906764,4/7/15,PNOPX,Web Visit
452522003,422906765,4/10/15,VUSTX,Call
720102590,422906766,12/21/15,FLPSX,Call
226952663,422906767,2/28/15,GWPAX,Email
160135920,422906768,5/15/15,ODVYX,Visit
429630917,422906769,11/14/15,VHCOX,Visit
192062068,422906770,7/7/15,MADVX,Call
953571188,422906771,5/12/15,ODVYX,Email
239586400,422906772,4/13/15,VSCGX,Call
122005567,422906773,2/9/16,VEIEX,Call
866752105,422906774,1/29/16,FTBFX,Email
